id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count
1220463578702065664,eynews,2020-01-24,03:19:26,WATCH LIVE: @Carmine_DiSibio and @MoiraForbes celebrate the @Forbes #MostPowerfulWomen in Davos. #BetterWorkingWorld #WomenFastForward #WEF20  https://t.co/qwrlNDKycg,70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'moiraforbes', 'name': 'moira forbes', 'id': '42212356'}, {'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}]","['mostpowerfulwomen', 'betterworkingworld', 'womenfastforward', 'wef20']",0,5,3,0
1220458275101204502,eynews,2020-01-24,02:58:22,"For the 14th year, it’s our privilege to continue to pay a special tribute to members of the @Forbes list of the 100 #MostPowerfulWomen tonight in #Davos.  #WomenFastForward #WEF20  https://t.co/DWlmyQwcre",70001932,+0530,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}]","['mostpowerfulwomen', 'davos', 'womenfastforward', 'wef20']",1,8,1,1
1220456541708607494,eynews,2020-01-24,02:51:29,Tonight we spotlight the key roles that women play in sustaining and building the global economy.  @forbes #MostPowerfulWomen #WomenFastForward #WEF20  https://t.co/OLTrR0jn44,70001932,+0530,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}]","['mostpowerfulwomen', 'womenfastforward', 'wef20']",1,8,2,1
1220454986087391232,eynews,2020-01-24,02:45:18,Join us live from #Davos this evening at the EY-@Forbes Most Powerful Women Reception honouring the ongoing strides to achieve gender equality.  #MostPowerfulWomen #WomenFastForward #WEF20  https://t.co/kpjeicgUeY,70001932,+0530,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}]","['davos', 'mostpowerfulwomen', 'womenfastforward', 'wef20']",1,26,6,1
1220413646909603841,eynews,2020-01-24,00:01:02,See what we've been up to @wef ⚡️ “EY at WEF2020” by @EYnews  https://t.co/eRE8bKI59Z,70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}, {'screen_name': 'eynews', 'name': 'ey', 'id': '70001932'}]",[],0,7,1,0
1220394812073029633,eynews,2020-01-23,22:46:11,"The time for action is now. @zseward, CEO and Co-Founder, @qz shares his views on the importance of maintaining trust. #WEF20 #BetterWorkingWorld  https://t.co/QzDqaGXYLe",70001932,+0530,"[{'screen_name': 'zseward', 'name': 'zach seward', 'id': '19430233'}, {'screen_name': 'qz', 'name': 'quartz', 'id': '573918122'}]","['wef20', 'betterworkingworld']",1,11,6,1
1220385709116313602,eynews,2020-01-23,22:10:01,"In his latest article, our Global Transactions Leader, Government &amp; Public Sector; and Partner, Geostrategic Business Group, Oliver Jones, discusses why citizens have the power to become leaders of inclusive change. #BetterWorkingWorld #WEF20  https://t.co/65WF2fp8jE  https://t.co/1yanfzafJi",70001932,+0530,[],"['betterworkingworld', 'wef20']",0,7,6,0
1220381650946854914,eynews,2020-01-23,21:53:53,"Developing the right metrics, listening to your employees, doing the right thing; we discuss.  Feat. @Carmine_DiSibio, our Global Chairman &amp; CEO, Paul Tudor Jones, @justcapital_ Chairman &amp; @Edgecliffe, US Business Editor, @FT #BetterWorkingWorld #WEF20  https://t.co/zQEA9PMBNQ",70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}, {'screen_name': 'edgecliffe', 'name': 'a edgecliffe-johnson', 'id': '20095393'}, {'screen_name': 'ft', 'name': 'financial times', 'id': '18949452'}]","['betterworkingworld', 'wef20']",2,14,7,2
1220339029281067008,eynews,2020-01-23,19:04:32,Will technology help us do less or be more? @JayNibbe  shares his thoughts on how #technology will transform the workplace and create a #BetterWorkingWorld #WEF20  https://t.co/Tq4EcyqUMj,70001932,+0530,"[{'screen_name': 'jaynibbe', 'name': 'jay nibbe', 'id': '275423536'}]","['technology', 'betterworkingworld', 'wef20']",0,21,16,0
1220305425461059584,eynews,2020-01-23,16:51:00,"This week @wef will focus on the biggest global challenges, &amp; how technology can overcome them. But what were the key tech developments in 2019? At #InnovationRealized, we outlined five solutions. Look through and let us know which you're seeing as the true disruptors #WEF20 #TBT",70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['innovationrealized', 'wef20', 'tbt']",0,1,1,0
1220294894054453248,eynews,2020-01-23,16:09:09,"Will innovation drive gender equality or will gender equality drive innovation?  Sarah Alef Alashban, Saudi Industrial Development Fund, explains why gender is not the only diversity we need to look at. #WEF20 #BetterQuestions.  https://t.co/qBQLP0q9FU  https://t.co/cCx8ttoikP",70001932,+0530,[],"['wef20', 'betterquestions']",6,85,37,6
1220288883017113600,eynews,2020-01-23,15:45:16,Will #technology help us to create a brighter future? Plenty of interactions and discussions particularly around harnessing technology for all stakeholders. #BetterQuestions #WEF20  https://t.co/qBQLP0q9FU  https://t.co/fB3KxnjD24,70001932,+0530,[],"['technology', 'betterquestions', 'wef20']",0,24,11,0
1220285096072220672,eynews,2020-01-23,15:30:13,"The results are in from our latest poll. We asked you, our social media audience: What should businesses focus on to deliver long-term value? See how you have voted on Twitter, LinkedIn, Facebook and Instagram. #BetterQuestions #WEF20  https://t.co/AYfFoKVLjv",70001932,+0530,[],"['betterquestions', 'wef20']",0,5,3,0
1220249478365663232,eynews,2020-01-23,13:08:41,"“Within two years, the Indian railway will be powered 100% by electricity - and we plan for the Indian railway to be a net zero railway - by using solar power.” Inspiring views from @PiyushGoyal, Minister of Railways and Commerce at #WEF20 #BetterWorkingWorld.  https://t.co/BOUp2HV4d0",70001932,+0530,"[{'screen_name': 'piyushgoyal', 'name': 'piyush goyal', 'id': '1324334436'}]","['wef20', 'betterworkingworld']",0,4,4,0
1220243163706789888,eynews,2020-01-23,12:43:35,"“The speed at which the government in India is digitising the country’s infrastructure is incredible. India today is a capital base &amp; supply chain hub - leading innovation.” Rajiv Memani, @EY_India Chairman and Regional Managing Partner at #WEF20 #BetterWorkingWorld  https://t.co/qiSlZchvJF",70001932,+0530,"[{'screen_name': 'ey_india', 'name': 'ey india', 'id': '250391704'}]","['wef20', 'betterworkingworld']",2,9,15,2
1220241766122754048,eynews,2020-01-23,12:38:02,"“The power of India is in its democracy, demography &amp; talent - boosting innovation and partnerships. It’s an exciting time with great potential.” @PiyushGoyal, India Minister of Railways and Commerce shares his insights in #Davos. #WEF20 #BetterWorkingWorld  https://t.co/hJSRWzBGBk",70001932,+0530,"[{'screen_name': 'piyushgoyal', 'name': 'piyush goyal', 'id': '1324334436'}]","['davos', 'wef20', 'betterworkingworld']",1,9,15,1
1220239742832402432,eynews,2020-01-23,12:30:00,A hyper focus on #technology alone won’t guarantee long-term success.   Organizations must center their technology ambition around their people in order to push the boundaries of #innovation and create long-term value #WEF20 #BetterWorkingWorld   https://t.co/nrQEnE43WR,70001932,+0530,[],"['technology', 'innovation', 'wef20', 'betterworkingworld']",0,4,0,0
1220237516550430720,eynews,2020-01-23,12:21:09,"What are the challenges and opportunities for India to realize the $5 trillion economy dream? This panel, including Rajiv Memani, our Chair of the Global Emerging Markets Committee &amp; @EY_India Chairman and Regional Managing Partner, discusses at @WEF. #WEF20 #BetterWorkingWorld  https://t.co/ekLM3ka3ae",70001932,+0530,"[{'screen_name': 'ey_india', 'name': 'ey india', 'id': '250391704'}, {'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['wef20', 'betterworkingworld']",1,10,4,1
1220234490070622208,eynews,2020-01-23,12:09:07,And later this evening CET... we celebrate the @Forbes 100 Most Powerful Women.  Here’s @moiraforbes to share more about this special event.  #WomenFastForward #BetterWorkingWorld #WEF20  https://t.co/fDz6VUanhi,70001932,+0530,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}, {'screen_name': 'moiraforbes', 'name': 'moira forbes', 'id': '42212356'}]","['womenfastforward', 'betterworkingworld', 'wef20']",0,2,0,0
1220232884822462466,eynews,2020-01-23,12:02:45,"Coming up today: This afternoon CET: [LIVE on @EYnews] @Carmine_DiSibio, Paul Tudor Jones II @justcapital_ speak to Andrew @Edgecliffe-Jones of the @FT  #BetterWorkingWorld #WEF20",70001932,+0530,"[{'screen_name': 'eynews', 'name': 'ey', 'id': '70001932'}, {'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}, {'screen_name': 'edgecliffe', 'name': 'a edgecliffe-johnson', 'id': '20095393'}, {'screen_name': 'ft', 'name': 'financial times', 'id': '18949452'}]","['betterworkingworld', 'wef20']",1,1,0,1
1220232668547252227,eynews,2020-01-23,12:01:53,"Coming up today: This morning CET: Toward a $5 Trillion Indian Economy: Rajiv Memani, our Chair of the Global Emerging Markets Committee &amp; @EY_India Chairman and Regional Managing Partner  #BetterWorkingWorld #WEF20  https://t.co/9xNIUyLiVX",70001932,+0530,"[{'screen_name': 'ey_india', 'name': 'ey india', 'id': '250391704'}]","['betterworkingworld', 'wef20']",1,4,2,1
1220217819733864448,eynews,2020-01-23,11:02:53,Carbon neutrality. Gender equality. Moving from talk to action.   @Julie_Teigland and @nichcarlson debated the hot topics at #WEF20 #BetterWorkingWorld  https://t.co/CwT6JhXERI,70001932,+0530,"[{'screen_name': 'julie_teigland', 'name': 'julie teigland', 'id': '1951758194'}, {'screen_name': 'nichcarlson', 'name': 'nicholas carlson', 'id': '9549942'}]","['wef20', 'betterworkingworld']",0,11,6,0
1220194533062905856,eynews,2020-01-23,09:30:21,"In this data-driven world is trust the hardest thing to build?   ""Technology and data have been a trust engine” says Svetlozar Kazanjiev, CEO Avastia. Find out why he believes this is so. #WEF20 #BetterQuestions  https://t.co/MBFC3fGJuj",70001932,+0530,[],"['wef20', 'betterquestions']",0,10,7,0
1220119014640443392,eynews,2020-01-23,04:30:16,There are some great conversations being held at our robots experience here in Davos. Plenty of interactions and discussions particularly around harnessing technology for all stakeholders. #BetterQuestions #WEF20  https://t.co/qBQLP0q9FU  https://t.co/ooUry6OWFD,70001932,+0530,[],"['betterquestions', 'wef20']",0,0,0,0
1220111524389322757,eynews,2020-01-23,04:00:30,"Together with @Forbes, on Thursday at #WEF20 we will convene some of the world's most influential leaders to discuss how we can build a #BetterWorkingWorld by achieving gender parity, faster. #WomenFastForward #SheBelongs @moiraforbes  https://t.co/Pxhn6IKIWm",70001932,+0530,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}, {'screen_name': 'moiraforbes', 'name': 'moira forbes', 'id': '42212356'}]","['wef20', 'betterworkingworld', 'womenfastforward', 'shebelongs']",1,9,4,1
1220103847953272832,eynews,2020-01-23,03:30:00,"In his latest blog, our Global Advanced Manufacturing and Mobility Leader @RandyMiller_EY discusses why more needs to be done to provide opportunities for women in the automotive and manufacturing industries. #BetterWorkingWorld #WEF20  https://t.co/rhqQOZPz94",70001932,+0530,"[{'screen_name': 'randymiller_ey', 'name': 'randy miller', 'id': '592329259'}]","['betterworkingworld', 'wef20']",0,3,2,0
1220100225848745985,eynews,2020-01-23,03:15:36,The best way to address digital exclusion is to start now:  Lead from your purpose  Assess the tech impact on all your stakeholders  Incentivize people to learn new skills  Take a broader view of what ‘talent’ looks like   #WEF20 #BetterWorkingWorld  https://t.co/SaGmdFmn4a,70001932,+0530,[],"['wef20', 'betterworkingworld']",0,5,4,0
1220056587148185603,eynews,2020-01-23,00:22:12,Carbon neutrality. Gender equality. Moving from talk to action.   @Julie_Teigland and @nichcarlson debated the hot topics at #WEF20 #BetterWorkingWorld #ClimateChange  https://t.co/igofbXuoNi  https://t.co/UAx47KPcEf,70001932,+0530,"[{'screen_name': 'julie_teigland', 'name': 'julie teigland', 'id': '1951758194'}, {'screen_name': 'nichcarlson', 'name': 'nicholas carlson', 'id': '9549942'}]","['wef20', 'betterworkingworld', 'climatechange']",2,19,8,2
1220055962117136385,eynews,2020-01-23,00:19:43,"@wef Together with 140 of the world’s largest companies, we will work together to develop a core set of universal metrics to demonstrate Environmental, Social, and Governance and Sustainable Development Goals.  https://t.co/5YINJo41hr #WEF20 #BetterWorkingWorld #ESG",70001932,+0530,[],"['wef20', 'betterworkingworld', 'esg']",0,3,2,0
1220055399275159552,eynews,2020-01-23,00:17:29,We’re proud to join forces with @WEF to help companies demonstrate long-term value creation – announced today in #Davos. Find out more:  https://t.co/5YINJo41hr #WEF20 #BetterWorkingWorld,70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['davos', 'wef20', 'betterworkingworld']",1,7,2,1
1220041690989449217,eynews,2020-01-22,23:23:01,Our US Chair and Managing Partner and Americas Managing Partner @KellyGrierEY discusses three key principles that can help build #sustainable trust in her latest blog. #BetterWorkingWorld #WEF20  https://t.co/kEhGvcsjCP  https://t.co/K52xuC5zLG,70001932,+0530,"[{'screen_name': 'kellygrierey', 'name': 'kelly grier', 'id': '979452011820306432'}]","['sustainable', 'betterworkingworld', 'wef20']",0,5,3,0
1220020552238157827,eynews,2020-01-22,21:59:01,"As we spend more time away from the office, what’s the impact on our employee engagement and ability to work as a team? Hear more from Mark Grinis our Global Real Estate, Hospitality and Construction Leader, in his blog. #BetterWorkingWorld #WEF20  https://t.co/XOH5BeNQcL  https://t.co/Rd4br6BP9Q",70001932,+0530,[],"['betterworkingworld', 'wef20']",0,3,0,0
1220002007110516736,eynews,2020-01-22,20:45:19,"Carbon neutrality, gender equality and moving from talk to action.   @nichcarlson, Global Editor-In-Chief, @businessinsider discusses w/ @Julie_Teigland, our EMEIA Area Managing Partner and our Global Leader – #WomenFastForward  #WEF20 #BetterWorkingWorld  https://t.co/oBceGjTlIC",70001932,+0530,"[{'screen_name': 'nichcarlson', 'name': 'nicholas carlson', 'id': '9549942'}, {'screen_name': 'businessinsider', 'name': 'business insider', 'id': '20562637'}, {'screen_name': 'julie_teigland', 'name': 'julie teigland', 'id': '1951758194'}]","['womenfastforward', 'wef20', 'betterworkingworld']",0,11,7,0
1220001797022060544,eynews,2020-01-22,20:44:29,"@justcapital_ @Carmine_DiSibio @Edgecliffe @FT Paul Tudor Jones, @justcapital_ Chairman shares his views at #WEF20: ""The most important deliverable for businesses is how you pay &amp; treat your employees. That's why it's key to make that transparent."" #BetterWorkingWorld  https://t.co/AHxflyqPE4",70001932,+0530,"[{'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}]","['wef20', 'betterworkingworld']",0,3,3,0
1219998205972307968,eynews,2020-01-22,20:30:13,"We asked you, our social media audience: What should businesses focus on to deliver long-term value? See how you have voted on Twitter, LinkedIn, Facebook and Instagram. #BetterQuestions #WEF20  https://t.co/nrct5h4tKe",70001932,+0530,[],"['betterquestions', 'wef20']",0,5,2,0
1219979743690403841,eynews,2020-01-22,19:16:51,"@justcapital_ @Carmine_DiSibio @Edgecliffe @FT ""We’ve been involved in the Embankment Project for Inclusive Capitalism to identify metrics to measure talent, innovation, society, environment &amp; governance - to help companies better communicate their #longterm competitiveness."" @Carmine_DiSibio #WEF20 #BetterWorkingWorld  https://t.co/Z4CtXGE9gp",70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['longterm', 'wef20', 'betterworkingworld']",1,5,3,1
1219978964502007809,eynews,2020-01-22,19:13:45,"@justcapital_ @Carmine_DiSibio @Edgecliffe @FT ""We hear a lot of talking about #longterm value creation, but we can no longer wait - we must now move to action."" @Carmine_DiSibio discusses with Paul Tudor Jones, @justcapital_ Chairman and @Edgecliffe, US Business Editor, @FT live at #WEF20. #BetterWorkingWorld  https://t.co/chF3MwhpMy",70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}, {'screen_name': 'edgecliffe', 'name': 'a edgecliffe-johnson', 'id': '20095393'}, {'screen_name': 'ft', 'name': 'financial times', 'id': '18949452'}]","['longterm', 'wef20', 'betterworkingworld']",0,3,1,0
1219968063128424450,eynews,2020-01-22,18:30:26,Profit or purpose?  Or can it be profit and purpose?   We get the views from delegates on the ground at #WEF20. #BetterQuestions  https://t.co/qBQLP0q9FU  https://t.co/0W5ElEJCEu,70001932,+0530,[],"['wef20', 'betterquestions']",0,6,1,0
1219965439582834691,eynews,2020-01-22,18:20:01,Our Global Chairman and CEO @Carmine_DiSibio provides 4 actions business leaders can take to embrace long-term value creation  #BetterWorkingWorld #WEF20  https://t.co/q9Mtyqia5c  https://t.co/2609YqudQA,70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['betterworkingworld', 'wef20']",0,10,9,0
1219962202712571905,eynews,2020-01-22,18:07:09,76% of respondents in Edelman’s 2019 Trust Barometer Report say #CEOs should lead change rather than waiting for government to impose it.  @Carmine_DiSibio discusses how we move from ambition to action – and to accountability #WEF20 #BetterWorkingWorld   https://t.co/pCPVHoUF2X,70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['ceos', 'wef20', 'betterworkingworld']",0,3,1,0
1219950351610269696,eynews,2020-01-22,17:20:04,"Long-term value: moving from ambition to action. Watch as we discuss with @justcapital_.  Feat. @Carmine_DiSibio, our Global Chairman and CEO,  Paul Tudor Jones, @justcapital_ Chairman and @Edgecliffe, US Business Editor, @FT #BetterWorkingWorld #WEF20  https://t.co/8eVlMWzAfM",70001932,+0530,"[{'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}, {'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}, {'screen_name': 'edgecliffe', 'name': 'a edgecliffe-johnson', 'id': '20095393'}, {'screen_name': 'ft', 'name': 'financial times', 'id': '18949452'}]","['betterworkingworld', 'wef20']",1,26,15,1
1219942975146483712,eynews,2020-01-22,16:50:45,"Get a technology artist's view on what is driving her innovation agenda: @DrueKataoka, a @wef Young Global Leader shares her insights live from #WEF20. #BetterQuestions  https://t.co/o4S7JVa7hQ  https://t.co/Ug75Pbjycw",70001932,+0530,"[{'screen_name': 'druekataoka', 'name': 'drue kataoka 🌎 #voted', 'id': '5277981'}, {'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['wef20', 'betterquestions']",0,5,5,0
1219939705896210432,eynews,2020-01-22,16:37:45,"Innovation and partnerships.  The two approaches @ShaunCrawfordEY says companies can take to help build a more cohesive, sustainable world. #BetterWorkingWorld #WEF20 #ClimateChange  https://t.co/ZIGsRly7Wh",70001932,+0530,"[{'screen_name': 'shauncrawfordey', 'name': 'shaun crawford', 'id': '763874832'}]","['betterworkingworld', 'wef20', 'climatechange']",1,22,14,1
1219910845376933896,eynews,2020-01-22,14:43:05,"Watch this discussion at #WEF20 from The Partnership for Global LGBTI Equality - on what's being done by organizations to accelerate equality, social and economic inclusion for #LGBTI people globally.  https://t.co/6FY5pOZZDd #BetterWorkingWorld",70001932,+0530,[],"['wef20', 'lgbti', 'betterworkingworld']",0,13,5,0
1219900198010413056,eynews,2020-01-22,14:00:46,Watch the discussion with @Carmine_DiSibio now LIVE from the @wef Congress Centre in #Davos.  #BetterWorkingWorld #WEF20,70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['davos', 'betterworkingworld', 'wef20']",0,12,2,0
1219871720762421248,eynews,2020-01-22,12:07:37,"Will #innovation drive gender equality or will gender equality drive innovation? @DalithSteiger, Co-Founder of #SwissCognitive says gender diversity is important to help us think differently #BetterQuestions #WEF20 #WomenFastForward  https://t.co/qBQLP0q9FU  https://t.co/IIR4U1lOMS",70001932,+0530,"[{'screen_name': 'dalithsteiger', 'name': 'dalith steiger', 'id': '386538440'}]","['innovation', 'swisscognitive', 'betterquestions', 'wef20', 'womenfastforward']",1,22,14,1
1219869808000413696,eynews,2020-01-22,12:00:00,"Coming up today: [LIVE on @WEF 9:15AM CET]  Stakeholder Capitalism: Creating Common Standards for Corporate Governance with @Carmine_DiSibio, Paul Tudor Jones II of @justcapital_, and @SWilliamsonFCLT @FCLTGlobal  https://t.co/acNCxPlPtg  #WEF20 #BetterWorkingWorld  https://t.co/3TORU37Twk",70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}, {'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'justcapital_', 'name': 'just capital', 'id': '3700008435'}, {'screen_name': 'swilliamsonfclt', 'name': 'sarah k. williamson', 'id': '1413530011'}, {'screen_name': 'fcltglobal', 'name': 'fcltglobal', 'id': '768823207692537856'}]","['wef20', 'betterworkingworld']",1,5,5,1
1219847248324055041,eynews,2020-01-22,10:30:22,"Diversity is needed in the tech industry  Shifting the narrative from discussion to action  Focus on long-term value with a more balanced approach  Great points from our #WEF20 discussion w/ @AndyBaldwin_  @AnnMCairns, @MastercardEU @axelthrelfall @Reuters #BetterWorkingWorld  https://t.co/0PSfmUjCxA",70001932,+0530,"[{'screen_name': 'andybaldwin_', 'name': 'andy baldwin', 'id': '2591546635'}, {'screen_name': 'annmcairns', 'name': 'ann cairns', 'id': '2386351941'}, {'screen_name': 'mastercardeu', 'name': 'mastercard europe', 'id': '859375579'}, {'screen_name': 'axelthrelfall', 'name': 'axel threlfall', 'id': '237277150'}, {'screen_name': 'reuters', 'name': 'reuters', 'id': '1652541'}]","['wef20', 'betterworkingworld']",0,29,17,0
1219727834240946177,eynews,2020-01-22,02:35:51,4 actions business leaders can take to embrace long-term value creation:  1. Engage your people  2. Measure &amp; report long-term value  3. Engage your business community  4. Support your communities and protect the environment    #WEF20 #BetterWorkingWorld    https://t.co/ev5zVREERX,70001932,+0530,[],"['wef20', 'betterworkingworld']",0,30,23,0
1219677034789642241,eynews,2020-01-21,23:14:00,"Organizations should use new technology to organize and analyze data, going beyond traditional accounting skills to deliver value-driven reporting.  Now is the time. #BetterWorkingWorld #WEF20  https://t.co/2sgoboMxjs",70001932,+0530,[],"['betterworkingworld', 'wef20']",0,8,3,0
1219656669220700161,eynews,2020-01-21,21:53:04,"Taking action, diversity, long-term value, trust.  Today at WEF @axelthrelfall, Editor-at-Large, @Reuters, puts the tough questions to @AndyBaldwin_, @AnnMCairns of @Mastercard #WEF20 #BetterWorkingWorld  https://t.co/xbok2PVxuv",70001932,+0530,"[{'screen_name': 'axelthrelfall', 'name': 'axel threlfall', 'id': '237277150'}, {'screen_name': 'reuters', 'name': 'reuters', 'id': '1652541'}, {'screen_name': 'andybaldwin_', 'name': 'andy baldwin', 'id': '2591546635'}, {'screen_name': 'annmcairns', 'name': 'ann cairns', 'id': '2386351941'}, {'screen_name': 'mastercard', 'name': 'mastercard', 'id': '75014376'}]","['wef20', 'betterworkingworld']",1,36,25,1
1219654750410547202,eynews,2020-01-21,21:45:27,Keep up to date with what is going on at @wef ⚡️ “EY at WEF2020” by @EYnews  https://t.co/eRE8bKI59Z #WEF20 #BetterWorkingWorld,70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}, {'screen_name': 'eynews', 'name': 'ey', 'id': '70001932'}]","['wef20', 'betterworkingworld']",0,8,4,0
1219631992574181377,eynews,2020-01-21,20:15:01,"Our Global Advisory Real Estate, Hospitality and Construction Leader Michael Hasbani discusses the changing model of home ownership and the implications this has for the economy as a whole in his latest blog. #BetterWorkingWorld #WEF20  https://t.co/WygQh3SCm0  https://t.co/Hq9HvFWdxg",70001932,+0530,[],"['betterworkingworld', 'wef20']",0,10,2,0
1219624767948558336,eynews,2020-01-21,19:46:18,Our robot experience in Davos at @wef enables you to experience what happens when robots and people come together. Read the latest insights:  https://t.co/X7waJ6oJ8V #BetterQuestions #WEF20  https://t.co/XK482Ahnwk,70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['betterquestions', 'wef20']",1,11,10,1
1219612287620780033,eynews,2020-01-21,18:56:43,"@BofA_News @Julie_Teigland Hi, Yes that is fine. If you post any original tweets please use hashtag #WomenFastForward. ^JZ  #BoFAOkay",70001932,+0530,[],"['womenfastforward', 'bofaokay']",0,0,0,0
1219609929138438144,eynews,2020-01-21,18:47:21,"If you don't embrace differences, how will you achieve long-term value? Claire Darley from @Adobe tells us how recognizing diverse perspectives can help make organizations more sustainable and build a #BetterWorkingWorld. #WEF20  https://t.co/0QzmhqxEsV  https://t.co/U9Vix2zMmM",70001932,+0530,"[{'screen_name': 'adobe', 'name': 'adobe', 'id': '63786611'}]","['betterworkingworld', 'wef20']",0,10,8,0
1219604305692504064,eynews,2020-01-21,18:25:00,"@MattRowan_Aus Interesting point, Matthew. At the @wef annual meeting, we will be discussing how organizations today can create long-term value. Join our conversations using #BetterQuestions and #BetterWorkingWorld. #WEF20 ^DCT",70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['betterquestions', 'betterworkingworld', 'wef20']",0,4,0,0
1219604155704266752,eynews,2020-01-21,18:24:24,@hayishuuu How do you think #data would be able to help businesses achieve long-term success? #WEF20 #BetterQuestions ^DCT,70001932,+0530,[],"['data', 'wef20', 'betterquestions']",6,2,0,6
1219604155414863872,eynews,2020-01-21,18:24:24,"@DevJco Agree, data can create limitless solutions to today's challenges. How do you think can data help in building a #BetterWorkingWorld? #WEF20 #BetterQuestions ^DCT",70001932,+0530,[],"['betterworkingworld', 'wef20', 'betterquestions']",1,0,0,1
1219576326815932423,eynews,2020-01-21,16:33:49,@wef Don't forget to catch up with our behind the scenes tour of the @WEF Conference Centre and EY Haus on our Instagram Stories here:  https://t.co/axg0kucNQi  #WEF20 #BetterWorkingWorld  https://t.co/oJNSZhNqk0,70001932,+0530,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]","['wef20', 'betterworkingworld']",0,5,6,0
1219569511290081280,eynews,2020-01-21,16:06:44,"“With EY Ripples, our goal is to make a positive impact on 1 billion people around the world by 2030, by mobilizing one million people across EY and through our extended networks.” #WEF20 #BetterWorkingWorld  https://t.co/CKxdEWWmPY",70001932,+0530,[],"['wef20', 'betterworkingworld']",0,11,3,0
1219567526654500864,eynews,2020-01-21,15:58:51,"“At EY, our strategy is designed around creating #longterm value for our stakeholder in four areas: financial, clients, employees, and communities. For us, success means delivering for ALL of these groups.” @Carmine_DiSibio #WEF20 #BetterWorkingWorld  https://t.co/TVrJkdw9E4",70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['longterm', 'wef20', 'betterworkingworld']",1,11,3,1
1219565581466206210,eynews,2020-01-21,15:51:07,"“Many biz still measure their success with short-term financial metrics. Thats why, to measure #longterm value, we’ve been involved in identifying metrics for intangible assets – like human capital and innovation.” @Carmine_DiSibio #WEF20 #BetterWorkingWorld  https://t.co/YnvvBfgZB8",70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['longterm', 'wef20', 'betterworkingworld']",1,9,8,1
1219564340870877184,eynews,2020-01-21,15:46:11,Our Global Chairman &amp; CEO @Carmine_DiSibio discusses how more and more people expect businesses to take on a bigger role in addressing societal challenges - at @CNBC #WEF20 #BetterWorkingWorld  https://t.co/2rscNljHbG,70001932,+0530,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'cnbc', 'name': 'cnbc', 'id': '20402945'}]","['wef20', 'betterworkingworld']",1,44,23,1
